state,pws_type,submission_year,epa_region_code,submission_quarter,primacy_agency,primary_source,pws_id,pws_name,season_start_date,season_end_date,activity_status,population,connections,first_reported,last_reported,owner_type,violation_code,violation_category,health_based,contaminant_code,major_violation,return_to_compliance_date,rule_name,violation_type,contaminant
KS,CWS,2024,7,3,Kansas,Surface water,KS2007301,"MADISON, CITY OF",,,A,682,413,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,13-Apr-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2008501,"HOYT, CITY OF",,,A,599,281,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,16-Feb-24,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2001507,"BENTON, CITY OF",,,A,946,384,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2016912,SALINE CO RWD 3,,,A,936,401,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,9-Oct-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2001515,"LEON, CITY OF",,,A,667,285,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Apr-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2003512,COWLEY CO RWD 2,,,A,600,182,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Aug-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2003512,COWLEY CO RWD 2,,,A,600,182,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,30-Oct-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010318,LEAVENWORTH CO RWD 5C,,,A,780,555,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,13-Mar-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2002120,CHEROKEE CO RWD 9,,,A,900,405,1/22/1982,9/3/2024,Local government,66,MR,N,5000,,19-Feb-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2002120,CHEROKEE CO RWD 9,,,A,900,405,1/22/1982,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012501,MONTGOMERY CO RWD 4,,,A,745,313,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,4-May-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2000110,ALLEN CO RWD 8,,,A,736,321,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2017713,SHAWNEE CO RWD 2C,,,A,700,661,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,26-Sep-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2017713,SHAWNEE CO RWD 2C,,,A,700,661,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,9-Jul-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2017713,SHAWNEE CO RWD 2C,,,A,700,661,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,9-Jul-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2017713,SHAWNEE CO RWD 2C,,,A,700,661,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,17-Dec-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2017713,SHAWNEE CO RWD 2C,,,A,700,661,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,17-Dec-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020510,WILSON CO RWD 10,,,A,808,340,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,28-Oct-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020510,WILSON CO RWD 10,,,A,808,340,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,28-Oct-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2002114,"WEIR, CITY OF",,,A,566,284,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,6-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2002114,"WEIR, CITY OF",,,A,566,284,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,3-May-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2004906,ELK CO RWD 2,,,A,520,208,5/24/2011,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2003714,"CHEROKEE, CITY OF",,,A,591,332,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-May-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2013320,NEOSHO CO RWD 1C,,,A,670,257,8/1/1984,9/3/2024,Local government,66,MR,N,5000,,2-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2013320,NEOSHO CO RWD 1C,,,A,670,257,8/1/1984,9/3/2024,Local government,66,MR,N,5000,,13-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010709,"MOUND CITY, CITY OF",,,A,678,408,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,13-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012504,MONTGOMERY CO RWD 2,,,A,800,261,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012504,MONTGOMERY CO RWD 2,,,A,800,261,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,26-Apr-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2013911,"SCRANTON, CITY OF",,,A,651,280,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,31-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2000102,"GAS CITY, CITY OF",,,A,501,381,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,5-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2009912,LABETTE CO RWD 7,,,A,540,215,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,17-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012108,MIAMI CO RWD 4,,,A,875,411,12/26/1991,9/3/2024,Local government,66,MR,N,5000,,26-Nov-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Purchased ground water under influence of surface water source,KS2010308,LEAVENWORTH CO RWD 9,,,A,2000,831,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,23-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2007906,"NORTH NEWTON, CITY OF",,,A,1829,612,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2011310,"INMAN, CITY OF",,,A,1316,613,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,11-Jul-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2005509,"HOLCOMB, CITY OF",,,A,2228,775,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,13-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2020107,WASHINGTON CO RWD 1,,,A,1093,686,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,8-Jul-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014914,"ST MARYS, CITY OF",,,A,2781,981,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,27-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014914,"ST MARYS, CITY OF",,,A,2781,981,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,27-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014914,"ST MARYS, CITY OF",,,A,2781,981,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,16-Aug-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014301,"MINNEAPOLIS, CITY OF",,,A,1948,898,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,6-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014301,"MINNEAPOLIS, CITY OF",,,A,1948,898,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,6-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2006503,"HILL CITY, CITY OF",,,A,1410,857,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2003706,CRAWFORD CO RWD 4,,,A,1580,609,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,2-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2013503,"NESS CITY, CITY OF",,,A,1303,813,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2009301,"LAKIN, CITY OF",,,A,2166,984,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,7-Apr-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2017344,"COLWICH, CITY OF",,,A,1463,538,12/10/2002,9/3/2024,Local government,66,MR,N,5000,,13-May-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014307,OTTAWA CO RWD 2,,,A,1794,966,3/20/1985,9/3/2024,Local government,66,MR,N,5000,,5-Nov-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2003507,COWLEY CO RWD 1,,,A,1500,460,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,1-Apr-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2020301,"LEOTI, CITY OF",,,A,1430,731,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,31-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2020301,"LEOTI, CITY OF",,,A,1430,731,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008706,JEFFERSON CO RWD 1,,,A,2303,1003,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,24-Aug-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008706,JEFFERSON CO RWD 1,,,A,2303,1003,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,24-Aug-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008708,JEFFERSON CO RWD 3,,,A,2435,814,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,29-Oct-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008708,JEFFERSON CO RWD 3,,,A,2435,814,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,24-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008713,JEFFERSON CO RWD 7,,,A,1180,676,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,8-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019504,TREGO CO RWD 2,,,A,1500,1054,6/20/1998,9/3/2024,Local government,66,MR,N,5000,,4-Apr-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019504,TREGO CO RWD 2,,,A,1500,1054,6/20/1998,9/3/2024,Local government,66,MR,N,5000,,4-Apr-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2003505,COWLEY CO RWD 3,,,A,2500,875,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,22-Nov-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2000903,"HOISINGTON, CITY OF",,,A,2657,1508,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2000903,"HOISINGTON, CITY OF",,,A,2657,1508,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,15-Sep-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2013110,NEMAHA CO RWD 3,,,A,2800,1156,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,28-Aug-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2007707,"ANTHONY, CITY OF",,,A,2043,1218,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2016507,"LACROSSE, CITY OF",,,A,1232,720,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008103,"SUBLETTE, CITY OF",,,A,1376,679,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,9-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2015711,REPUBLIC CO RWD 2,,,A,1293,552,3/18/1980,9/3/2024,Local government,66,MR,N,5000,,23-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2004108,"CHAPMAN, CITY OF",,,A,1377,635,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,11-Mar-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2004108,"CHAPMAN, CITY OF",,,A,1377,635,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,4-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2004108,"CHAPMAN, CITY OF",,,A,1377,635,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Aug-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2004108,"CHAPMAN, CITY OF",,,A,1377,635,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,16-May-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019118,"CONWAY SPRINGS, CITY OF",,,A,1106,513,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,7-Apr-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019118,"CONWAY SPRINGS, CITY OF",,,A,1106,513,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,4-Feb-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019118,"CONWAY SPRINGS, CITY OF",,,A,1106,513,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,4-Feb-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2010320,LEAVENWORTH CO RWD 7,,,A,3000,994,3/18/1980,9/3/2024,Local government,66,MR,N,5000,,25-Oct-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2007702,"HARPER, CITY OF",,,A,1273,736,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,28-Oct-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2018502,"ST JOHN, CITY OF",,,A,1176,625,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,30-Dec-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2018502,"ST JOHN, CITY OF",,,A,1176,625,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,9-May-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2016301,"PLAINVILLE, CITY OF",,,A,1762,1117,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,31-Jan-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2016301,"PLAINVILLE, CITY OF",,,A,1762,1117,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,31-Jan-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2015504,"SOUTH HUTCHINSON, CITY OF",,,A,2498,1029,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Dec-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2009503,"KINGMAN, CITY OF",,,A,3062,1634,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,14-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2018702,"JOHNSON CITY, CITY OF",,,A,1343,756,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,5-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2008102,"SATANTA, CITY OF",,,A,1045,537,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,1-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2002302,"ST FRANCIS, CITY OF",,,A,1292,865,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,25-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2005114,"ELLIS, CITY OF",,,A,2001,996,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,7-Apr-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2017901,"HOXIE, CITY OF",,,A,1218,676,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,11-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2011903,"PLAINS, CITY OF",,,A,1023,455,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,7-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014904,POTTAWATOMIE CO RWD 3,,,A,1455,663,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,21-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014105,"OSBORNE, CITY OF",,,A,1324,799,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,19-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2014105,"OSBORNE, CITY OF",,,A,1324,799,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019115,"BELLE PLAINE, CITY OF",,,A,1468,727,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,5-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2019115,"BELLE PLAINE, CITY OF",,,A,1468,727,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,10-Aug-21,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2017714,"SILVER LAKE, CITY OF",,,A,1337,556,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,27-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2017714,"SILVER LAKE, CITY OF",,,A,1337,556,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,27-Jun-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2003903,"OBERLIN, CITY OF",,,A,1639,970,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,22-Feb-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2015704,"BELLEVILLE, CITY OF",,,A,2021,1148,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,24-Jul-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water,KS2005527,"BROOKOVER LAND ENTERPRISES, L.P.",,,A,1180,319,2/4/1983,9/3/2024,Private,66,MR,N,5000,,20-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,NTNCWS,2024,7,3,Kansas,Ground water,KS2105718,NATIONAL BEEF PACKING COMPANY LLC DODGE,1-Jan,31-Dec,A,2955,1500,9/15/1989,9/3/2024,Private,66,MR,N,5000,,8-May-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,NTNCWS,2024,7,3,Kansas,Ground water,KS2105718,NATIONAL BEEF PACKING COMPANY LLC DODGE,1-Jan,31-Dec,A,2955,1500,9/15/1989,9/3/2024,Private,66,MR,N,5000,,15-Aug-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2004308,"WATHENA, CITY OF",,,A,1242,539,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,1-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2004308,"WATHENA, CITY OF",,,A,1242,539,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,1-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2007904,"SEDGWICK, CITY OF",,,A,1598,637,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,20-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2008714,"OSKALOOSA, CITY OF",,,A,1086,498,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,13-Nov-18,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2008714,"OSKALOOSA, CITY OF",,,A,1086,498,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Jul-22,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,5-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,5-Jun-17,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,22-Jul-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,22-Jul-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,26-Oct-20,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2011511,MARION CO RWD 4,,,A,1398,863,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,18-Jan-23,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2016704,RUSSELL CO RWD 3,,,A,1300,488,4/13/1979,9/3/2024,Local government,66,MR,N,5000,,21-Mar-19,Lead and Copper Rule,Lead Consumer Notice,Lead and Copper Rule
